E_eV,atom_idx,a_ang,Phi_atom
10.0,0,1.7875621191007274,-2.1675452528141172e-08
10.0,1,1.8706879392868583,-1.543819582372798e-08
10.0,2,2.2772713083699645,-3.5187885699449123e-09
10.596372886056477,0,1.7875621191007274,-2.105666349947785e-08
10.596372886056477,1,1.8706879392868583,-1.499746748434608e-08
10.596372886056477,2,2.2772713083699645,-3.418334484456228e-09
11.228311834035287,0,1.7875621191007274,-2.0455539608900887e-08
11.228311834035287,1,1.8706879392868583,-1.4569321021198437e-08
11.228311834035287,2,2.2772713083699645,-3.3207481539038743e-09
11.897937907435857,0,1.7875621191007274,-1.9871576553507124e-08
11.897937907435857,1,1.8706879392868583,-1.4153397247921412e-08
11.897937907435857,2,2.2772713083699645,-3.225947709856771e-09
12.607498664233685,0,1.7875621191007274,-1.9304284427190995e-08
12.607498664233685,1,1.8706879392868583,-1.3749347232174015e-08
12.607498664233685,2,2.2772713083699645,-3.133853621057043e-09
13.359375700667908,0,1.7875621191007274,-1.8753187309645996e-08
13.359375700667908,1,1.8706879392868583,-1.3356832002906902e-08
13.359375700667908,2,2.2772713083699645,-3.044388626698596e-09
14.156092644919916,0,1.7875621191007274,-1.8217822867099228e-08
14.156092644919916,1,1.8706879392868583,-1.2975522265988262e-08
14.156092644919916,2,2.2772713083699645,-2.9574776716104505e-09
15.000323627513291,0,1.7875621191007274,-1.769774196444415e-08
15.000323627513291,1,1.8706879392868583,-1.2605098127947959e-08
15.000323627513291,2,2.2772713083699645,-2.8730478432904496e-09
15.894902256865416,0,1.7875621191007274,-1.719250828844617e-08
15.894902256865416,1,1.8706879392868583,-1.2245248827608223e-08
15.894902256865416,2,2.2772713083699645,-2.791028310736523e-09
16.84283113011666,0,1.7875621191007274,-1.670169798170486e-08
16.84283113011666,1,1.8706879392868583,-1.189567247537572e-08
16.84283113011666,2,2.2772713083699645,-2.7113502650242016e-09
17.847291911159612,0,1.7875621191007274,-1.622489928706586e-08
17.847291911159612,1,1.8706879392868583,-1.1556075799976297e-08
17.847291911159612,2,2.2772713083699645,-2.633946861580507e-09
18.91165600969468,0,1.7875621191007274,-1.5761712202184048e-08
18.91165600969468,1,1.8706879392868583,-1.1226173902419913e-08
18.91165600969468,2,2.2772713083699645,-2.5587531641058095e-09
20.03949589715557,0,1.7875621191007274,-1.5311748143948228e-08
20.03949589715557,1,1.8706879392868583,-1.0905690016989372e-08
20.03949589715557,2,2.2772713083699645,-2.4857060900965996e-09
21.23459709748593,0,1.7875621191007274,-1.4874629622485755e-08
21.23459709748593,1,1.8706879392868583,-1.0594355279052306e-08
21.23459709748593,2,2.2772713083699645,-2.414744357923469e-09
22.50097089301335,0,1.7875621191007274,-1.444998992447369e-08
22.50097089301335,1,1.8706879392868583,-1.0291908499501671e-08
22.50097089301335,2,2.2772713083699645,-2.345808435419901e-09
23.842867788067263,0,1.7875621191007274,-1.4037472805490769e-08
23.842867788067263,1,1.8706879392868583,-9.998095945635485e-09
23.842867788067263,2,2.2772713083699645,-2.278840489938755e-09
25.26479177553053,0,1.7875621191007274,-1.3636732191152032e-08
25.26479177553053,1,1.8706879392868583,-9.71267112829198e-09
25.26479177553053,2,2.2772713083699645,-2.2137843398345263e-09
26.77151545420944,0,1.7875621191007274,-1.324743188677548e-08
26.77151545420944,1,1.8706879392868583,-9.435394595061627e-09
26.77151545420944,2,2.2772713083699645,-2.150585407330681e-09
28.368096047762684,0,1.7875621191007274,-1.2869245295337136e-08
28.368096047762684,1,1.8706879392868583,-9.166033729402502e-09
28.368096047762684,2,2.2772713083699645,-2.0891906727325475e-09
30.059892378955837,0,1.7875621191007274,-1.2501855143477889e-08
30.059892378955837,1,1.8706879392868583,-8.904362555490516e-09
30.059892378955837,2,2.2772713083699645,-2.0295486299473162e-09
31.852582856214337,0,1.7875621191007274,-1.2144953215332278e-08
31.852582856214337,1,1.8706879392868583,-8.65016154864074e-09
31.852582856214337,2,2.2772713083699645,-1.971609243273862e-09
33.752184532845696,0,1.7875621191007274,-1.1798240093955917e-08
33.752184532845696,1,1.8706879392868583,-8.403217451140814e-09
33.752184532845696,2,2.2772713083699645,-1.9153239054261224e-09
35.76507330290209,0,1.7875621191007274,-1.146142491013462e-08
35.76507330290209,1,1.8706879392868583,-8.16332309334196e-09
35.76507330290209,2,2.2772713083699645,-1.8606453967548248e-09
37.89800530146941,0,1.7875621191007274,-1.1134225098364505e-08
37.89800530146941,1,1.8706879392868583,-7.930277219857387e-09
37.89800530146941,2,2.2772713083699645,-1.8075278456333423e-09
40.15813958121152,0,1.7875621191007274,-1.081636615979836e-08
40.15813958121152,1,1.8706879392868583,-7.703884320722502e-09
40.15813958121152,2,2.2772713083699645,-1.7559266899744578e-09
42.55306214128212,0,1.7875621191007274,-1.0507581431959396e-08
42.55306214128212,1,1.8706879392868583,-7.483954467375015e-09
42.55306214128212,2,2.2772713083699645,-1.7057986398457401e-09
