E_eV,atom_idx,a_ang,Phi_atom
1837.1767615786375,0,2.2772713083699645,-2.2991760652451352e-05
1946.7410023284917,0,2.2772713083699645,-2.2335393768165124e-05
2062.839357324804,0,2.2772713083699645,-2.169776479148415e-05
2185.861503424672,0,2.2772713083699645,-2.1078338794169616e-05
2316.220356756384,0,2.2772713083699645,-2.0476596119069894e-05
2454.3534586465407,0,2.2772713083699645,-1.9892031944162815e-05
2600.7244442001165,0,2.2772713083699645,-1.9324155859043587e-05
2755.8245984626415,0,2.2772713083699645,-1.8772491453503177e-05
2920.174505387701,0,2.2772713083699645,-1.8236575917851846e-05
3094.325795144362,0,2.2772713083699645,-1.771595965465265e-05
3278.862995629286,0,2.2772713083699645,-1.7210205901539138e-05
3474.4054943980086,0,2.2772713083699645,-1.671889036480084e-05
